1,1980000,0
2,572495,101
3,572495,101
4,572495,101
5,572495,101
6,572495,101
7,572495,101
8,538339,102
9,538339,102
10,538339,102
11,538339,102
12,538339,102
13,538339,102
14,538339,102
15,538339,102
16,538339,102
17,538339,102
18,506525,103
19,506525,103
20,506525,103
21,506525,103
22,506525,103
23,506525,103
24,506525,103
25,506525,103
26,506525,103
27,506525,103
28,506525,103
29,476872,104
30,476872,104
31,476872,104
32,476872,104
33,476872,104
34,476872,104
35,476872,104
36,476872,104
37,476872,104
38,476872,104
39,449215,105
40,449215,105
41,449215,105
42,449215,105
43,449215,105
44,449215,105
45,449215,105
46,449215,105
47,449215,105
48,449215,105
49,423401,106
50,423400,106
51,423400,106
52,423400,106
53,423401,106
54,423400,106
55,423401,106
56,423400,106
57,423400,106
58,423400,106
59,399292,107
60,399292,107
61,399292,107
62,399292,107
63,399292,107
64,399292,107
65,399292,107
66,399292,107
67,399292,107
68,399292,107
69,376761,108
70,376761,108
71,376761,108
72,376761,108
73,376761,108
74,376761,108
75,376761,108
76,376761,108
77,376761,108
78,376761,108
79,355692,109
80,355692,109
81,355692,109
82,355692,109
83,355692,109
84,355692,109
85,355692,109
86,355692,109
87,355692,109
88,355692,109
89,335978,110
90,335978,110
91,335978,110
92,335978,110
93,335978,110
94,335978,110
95,335978,110
96,335978,110
97,335978,110
98,317520,111
99,317520,111
100,317520,111
101,317520,111
102,317520,111
103,317520,111
104,317520,111
105,317520,111
106,317520,111
107,317520,111
108,300229,112
109,300229,112
110,300229,112
111,300229,112
112,300229,112
113,300229,112
114,300229,112
115,300229,112
116,300229,112
117,284020,113
118,284020,113
119,284020,113
120,284020,113
121,284020,113
122,284020,113
123,284020,113
124,284020,113
125,284020,113
126,284020,113
127,268818,114
128,268818,114
129,268818,114
130,268818,114
131,268818,114
132,268818,114
133,268818,114
134,268818,114
135,268818,114
136,254552,115
137,254552,115
138,254552,115
139,254552,115
140,254552,115
141,254552,115
142,254552,115
143,254552,115
144,254552,115
145,241156,116
146,241156,116
147,241156,116
148,241156,116
149,241156,116
150,241156,116
151,241156,116
152,241156,116
153,241156,116
154,241156,116
155,228572,117
156,228572,117
157,228572,117
158,228572,117
159,228572,117
160,228572,117
161,228572,117
162,228572,117
163,228572,117
164,216743,118
165,216743,118
166,216743,118
167,216743,118
168,216743,118
169,216743,118
170,216743,118
171,216743,118
172,216743,118
173,205619,119
174,205619,119
175,205619,119
176,205619,119
177,205619,119
178,205619,119
179,205619,119
180,205619,119
181,205619,119
182,195152,120
183,195152,120
184,195152,120
185,195152,120
186,195152,120
187,195152,120
188,195152,120
189,195152,120
190,195152,120
191,185297,121
192,185297,121
193,185297,121
194,185297,121
195,185297,121
196,185297,121
197,185297,121
198,185297,121
199,176016,122
200,176016,122
201,176016,122
202,176016,122
203,176016,122
204,176016,122
205,176016,122
206,176016,122
207,176016,122
208,167269,123
209,167269,123
210,167269,123
211,167269,123
212,167269,123
213,167269,123
214,167269,123
215,167269,123
216,167269,123
217,159023,124
218,159023,124
219,159023,124
220,159023,124
221,159023,124
222,159023,124
223,159023,124
224,159023,124
225,151245,125
226,151245,125
227,151245,125
228,151245,125
229,151245,125
230,151245,125
231,151245,125
232,151245,125
233,151245,125
234,143904,126
235,143904,126
236,143904,126
237,143904,126
238,143904,126
239,143904,126
240,143904,126
241,143904,126
242,136974,127
243,136974,127
244,136974,127
245,136974,127
246,136974,127
247,136974,127
248,136974,127
249,136974,127
250,136974,127
251,130428,128
252,130428,128
253,130428,128
254,130428,128
255,130428,128
256,130428,128
257,130428,128
258,130428,128
259,124242,129
260,124242,129
261,124242,129
262,124242,129
263,124242,129
264,124242,129
265,124242,129
266,124242,129
267,118394,130
268,118394,130
269,118394,130
270,118394,130
271,118394,130
272,118394,130
273,118394,130
274,118394,130
275,112863,131
276,112863,131
277,112863,131
278,112863,131
279,112863,131
280,112863,131
281,112863,131
282,112863,131
283,112863,131
284,107629,132
285,107629,132
286,107629,132
287,107629,132
288,107629,132
289,107629,132
290,107629,132
291,107629,132
292,102675,133
293,102675,133
294,102675,133
295,102675,133
296,102675,133
297,102675,133
298,102675,133
299,102675,133
300,97984,134
301,97984,134
302,97984,134
303,97984,134
304,97984,134
305,97984,134
306,97984,134
307,97984,134
308,93539,135
309,93539,135
310,93539,135
311,93539,135
312,93539,135
313,93539,135
314,93539,135
315,89327,136
316,89327,136
317,89327,136
318,89327,136
319,89327,136
320,89327,136
321,89327,136
322,89327,136
323,85333,137
324,85333,137
325,85333,137
326,85333,137
327,85333,137
328,85333,137
329,85333,137
330,85333,137
331,81545,138
332,81545,138
333,81545,138
334,81545,138
335,81545,138
336,81545,138
337,81545,138
338,81545,138
339,77950,139
340,77950,139
341,77950,139
342,77950,139
343,77950,139
344,77950,139
345,77950,139
346,74538,140
347,74538,140
348,74538,140
349,74538,140
350,74538,140
351,74538,140
352,74538,140
353,74538,140
354,71298,141
355,71298,141
356,71298,141
357,71298,141
358,71298,141
359,71298,141
360,71298,141
361,71298,141
362,68221,142
363,68221,142
364,68221,142
365,68221,142
366,68221,142
367,68221,142
368,68221,142
369,65296,143
370,65296,143
371,65296,143
372,65296,143
373,65296,143
374,65296,143
375,65296,143
376,65296,143
377,62516,144
378,62516,144
379,62516,144
380,62516,144
381,62516,144
382,62516,144
383,62516,144
384,59872,145
385,59872,145
386,59872,145
387,59872,145
388,59872,145
389,59872,145
