1,255,98000
2,255,99786
3,255,101604
4,255,103456
5,255,105341
6,255,107261
7,255,109216
8,255,111206
9,255,113233
10,255,115296
11,255,117397
12,255,119537
13,255,121715
14,255,123933
15,255,126191
16,255,128491
17,255,130833
18,255,133217
19,255,135645
20,255,138117
21,255,140634
22,255,143196
23,255,145806
24,255,148463
25,255,151169
26,255,153923
27,255,156728
28,255,159585
29,255,162493
30,255,165454
31,255,168469
32,255,171539
33,255,174665
34,255,177848
35,255,181089
36,255,184389
37,255,187750
38,255,191171
39,255,194655
40,255,198202
41,255,201814
42,255,205492
43,255,209237
44,255,213050
45,255,216932
46,255,220886
47,255,224911
48,255,229010
49,255,233183
50,255,237432
51,255,241759
52,255,246165
53,255,250651
54,255,255219
55,255,259870
56,255,264605
57,255,269427
58,255,274337
59,255,279337
60,255,284427
61,255,289611
62,255,294888
63,255,300262
64,255,305734
65,255,311306
66,255,316979
67,255,322755
68,255,328637
69,255,334626
70,255,340724
71,255,346933
72,255,353255
73,255,359693
74,255,366248
75,255,372922
76,255,379718
77,255,386638
78,255,393684
79,255,400858
80,255,408163
81,255,415601
82,255,423175
83,255,430887
84,255,438739
85,255,446735
86,255,454876
87,255,463165
88,255,471606
89,255,480200
90,255,488951
91,255,497861
92,255,506934
93,255,516172
94,255,525579
95,255,535157
96,255,544909
97,255,554839
98,255,564950
99,255,575246
100,255,585729
101,255,596403
102,255,607272
103,255,618338
104,255,629607
105,255,641080
106,255,652763
107,255,664659
108,255,676771
109,255,689104
110,255,701662
111,255,714449
112,255,727469
113,255,740726
114,255,754224
115,255,767969
116,255,781964
117,255,796214
118,255,810724
119,255,825498
120,255,840542
121,255,855860
122,255,871456
123,255,887337
124,255,903508
125,255,919973
126,255,936738
127,255,953809
128,255,971191
129,255,988889
130,255,1006910
131,255,1025260
132,255,1043944
133,255,1062968
134,255,1082339
135,255,1102063
136,255,1122147
137,255,1142596
138,255,1163418
139,255,1184620
140,255,1206208
141,255,1228189
142,255,1250571
143,255,1273361
144,255,1296566
145,255,1320194
146,255,1344253
147,255,1368750
148,255,1393693
149,255,1419091
150,255,1444952
151,255,1471285
152,255,1498097
153,255,1525397
154,255,1553195
155,255,1581500
156,255,1610321
157,255,1639666
158,255,1669547
159,255,1699972
160,255,1730951
161,255,1762496
162,255,1794615
163,255,1827319
164,255,1860619
165,255,1894526
166,255,1929051
167,255,1964205
168,255,2000000
169,255,2036447
170,255,2073558
171,255,2111346
172,255,2149822
173,255,2189000
174,255,2228891
175,255,2269509
176,255,2310868
177,255,2352980
178,255,2395860
179,255,2439521
180,255,2483977
181,255,2529244
182,255,2575336
183,255,2622268
184,255,2670055
185,255,2718713
186,255,2768257
187,255,2818705
188,255,2870072
189,255,2922375
190,255,2975631
191,255,3029857
192,255,3085072
193,255,3141293
194,255,3198538
195,255,3256827
196,255,3316178
197,255,3376611
198,255,3438144
199,255,3500800
200,255,3564597
201,255,3629556
202,255,3695700
203,255,3763048
204,255,3831624
205,255,3901450
206,255,3972549
207,255,4044942
208,255,4118656
209,255,4193712
210,255,4270137
211,255,4347954
212,255,4427189
213,255,4507868
214,255,4590017
215,255,4673664
216,255,4758834
217,255,4845557
218,255,4933860
219,255,5023773
220,255,5115324
221,255,5208543
222,255,5303461
223,255,5400109
224,255,5498518
225,255,5598721
226,255,5700750
227,255,5804637
228,255,5910418
229,255,6018127
230,255,6127799
231,255,6239469
232,255,6353174
233,255,6468952
234,255,6586839
235,255,6706875
236,255,6829098
237,255,6953548
238,255,7080267
239,255,7209294
240,255,7340673
241,255,7474446
242,255,7610657
243,255,7749350
244,255,7890571
245,255,8034365
246,255,8180780
247,255,8329863
248,255,8481662
249,255,8636228
250,255,8793611
251,255,8953862
252,255,9117033
253,255,9283178
254,255,9452350
255,255,9624606
256,255,9800000
